36000,2.748e+01,6.915e+02,4.137e+03,3.829e+03,4.759e+03,1.000e+00,2.412e-01,2.342e+01,6.075e-03,7.801e+00,5.568e-03,3.801e-01,1.289e+01,1.588e+01,6.000e+00,5.545e-01,6.915e+01,1.048e+00,1.000e+00,1.000e+00,1.216e+01,5.840e-01
39600,2.974e+01,7.658e+02,4.570e+03,4.249e+03,5.259e+03,1.000e+00,2.603e-01,2.342e+01,6.016e-03,7.359e+00,5.526e-03,3.801e-01,1.300e+01,1.630e+01,6.750e+00,4.424e-01,7.658e+01,1.047e+00,1.000e+00,1.000e+00,1.211e+01,6.457e-01
43200,3.160e+01,8.139e+02,4.852e+03,4.560e+03,5.584e+03,1.000e+00,2.729e-01,2.342e+01,5.849e-03,6.974e+00,5.424e-03,3.801e-01,1.309e+01,1.660e+01,7.000e+00,6.151e-01,8.139e+01,1.046e+00,1.000e+00,1.000e+00,1.195e+01,6.861e-01
46800,3.289e+01,7.187e+02,4.278e+03,4.091e+03,4.925e+03,1.000e+00,2.478e-01,2.342e+01,5.551e-03,7.163e+00,5.253e-03,3.801e-01,1.325e+01,1.634e+01,6.000e+00,7.777e-01,7.187e+01,1.045e+00,1.000e+00,1.000e+00,1.168e+01,6.057e-01
50400,3.367e+01,7.867e+02,4.693e+03,4.571e+03,5.401e+03,1.000e+00,2.661e-01,2.343e+01,5.256e-03,6.496e+00,5.073e-03,3.801e-01,1.328e+01,1.668e+01,7.000e+00,3.880e-01,7.867e+01,1.045e+00,1.000e+00,1.000e+00,1.141e+01,6.644e-01
54000,3.321e+01,7.745e+02,4.616e+03,4.510e+03,5.313e+03,1.000e+00,2.628e-01,2.343e+01,5.203e-03,6.506e+00,5.043e-03,3.801e-01,1.334e+01,1.668e+01,7.000e+00,2.756e-01,7.745e+01,1.045e+00,1.000e+00,1.000e+00,1.135e+01,6.537e-01
57600,3.242e+01,7.500e+02,4.458e+03,4.341e+03,5.133e+03,1.000e+00,2.559e-01,2.343e+01,5.260e-03,6.707e+00,5.079e-03,3.801e-01,1.341e+01,1.664e+01,6.750e+00,2.965e-01,7.500e+01,1.044e+00,1.000e+00,1.000e+00,1.141e+01,6.318e-01
61200,3.151e+01,7.052e+02,4.179e+03,4.047e+03,4.814e+03,1.000e+00,2.439e-01,2.343e+01,5.360e-03,7.073e+00,5.144e-03,3.801e-01,1.348e+01,1.650e+01,6.000e+00,6.447e-01,7.052e+01,1.043e+00,1.000e+00,1.000e+00,1.150e+01,5.927e-01
64800,3.110e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.429e+01,5.345e-03,2.429e+01,5.345e-03,0.000e+00,1.350e+01,1.350e+01,1.000e+00,0.000e+00,0.000e+00,1.043e+00,1.000e+00,1.000e+00,1.181e+01,0.000e+00
68400,2.935e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.462e+01,5.341e-03,2.462e+01,5.341e-03,0.000e+00,1.350e+01,1.350e+01,1.000e+00,0.000e+00,0.000e+00,1.043e+00,1.000e+00,1.000e+00,1.193e+01,0.000e+00
72000,2.661e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.430e+01,5.354e-03,2.430e+01,5.354e-03,0.000e+00,1.350e+01,1.350e+01,1.000e+00,0.000e+00,0.000e+00,1.043e+00,1.000e+00,1.000e+00,1.183e+01,0.000e+00
75600,2.454e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.412e+01,5.377e-03,2.412e+01,5.377e-03,0.000e+00,1.350e+01,1.350e+01,1.000e+00,0.000e+00,0.000e+00,1.043e+00,1.000e+00,1.000e+00,1.178e+01,0.000e+00
79200,2.352e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.402e+01,5.404e-03,2.402e+01,5.404e-03,0.000e+00,1.350e+01,1.350e+01,1.000e+00,0.000e+00,0.000e+00,1.043e+00,1.000e+00,1.000e+00,1.178e+01,0.000e+00
82800,2.261e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.393e+01,5.430e-03,2.393e+01,5.430e-03,0.000e+00,1.350e+01,1.350e+01,1.000e+00,0.000e+00,0.000e+00,1.043e+00,1.000e+00,1.000e+00,1.177e+01,0.000e+00
86400,2.189e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.382e+01,5.453e-03,2.382e+01,5.453e-03,0.000e+00,1.350e+01,1.350e+01,1.000e+00,0.000e+00,0.000e+00,1.043e+00,1.000e+00,1.000e+00,1.175e+01,0.000e+00
90000,2.170e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.371e+01,5.469e-03,2.371e+01,5.469e-03,0.000e+00,1.350e+01,1.350e+01,1.000e+00,0.000e+00,0.000e+00,1.043e+00,1.000e+00,1.000e+00,1.173e+01,0.000e+00
93600,2.026e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.359e+01,5.482e-03,2.359e+01,5.482e-03,0.000e+00,1.350e+01,1.350e+01,1.000e+00,0.000e+00,0.000e+00,1.043e+00,1.000e+00,1.000e+00,1.169e+01,0.000e+00
97200,1.871e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.344e+01,5.495e-03,2.344e+01,5.495e-03,0.000e+00,1.350e+01,1.350e+01,1.000e+00,0.000e+00,0.000e+00,1.043e+00,1.000e+00,1.000e+00,1.164e+01,0.000e+00
100800,1.830e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.330e+01,5.507e-03,2.330e+01,5.507e-03,0.000e+00,1.350e+01,1.350e+01,1.000e+00,0.000e+00,0.000e+00,1.043e+00,1.000e+00,1.000e+00,1.161e+01,0.000e+00
104400,1.830e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.320e+01,5.513e-03,2.320e+01,5.513e-03,0.000e+00,1.350e+01,1.350e+01,1.000e+00,0.000e+00,0.000e+00,1.043e+00,1.000e+00,1.000e+00,1.157e+01,0.000e+00
108000,1.868e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.314e+01,5.516e-03,2.314e+01,5.516e-03,0.000e+00,1.350e+01,1.350e+01,1.000e+00,0.000e+00,0.000e+00,1.043e+00,1.000e+00,1.000e+00,1.155e+01,0.000e+00
111600,2.096e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.328e+01,5.532e-03,2.328e+01,5.532e-03,0.000e+00,1.350e+01,1.350e+01,1.000e+00,0.000e+00,0.000e+00,1.043e+00,1.000e+00,1.000e+00,1.162e+01,0.000e+00
115200,2.395e+01,1.607e+02,9.310e+02,8.843e+02,1.072e+03,4.851e-01,7.187e-02,2.344e+01,5.650e-03,1.339e+01,5.420e-03,3.326e-01,1.313e+01,1.380e+01,1.375e+00,9.243e-02,1.565e+01,1.046e+00,1.000e+00,1.000e+00,1.180e+01,1.317e-01
118800,2.675e+01,5.887e+02,3.515e+03,3.281e+03,4.045e+03,1.000e+00,2.145e-01,2.342e+01,5.913e-03,8.387e+00,5.482e-03,3.801e-01,1.301e+01,1.555e+01,5.250e+00,4.153e-01,5.887e+01,1.047e+00,1.000e+00,1.000e+00,1.203e+01,4.967e-01
122400,2.918e+01,7.181e+02,4.279e+03,3.952e+03,4.925e+03,1.000e+00,2.475e-01,2.342e+01,6.111e-03,7.714e+00,5.586e-03,3.801e-01,1.302e+01,1.612e+01,6.000e+00,7.668e-01,7.181e+01,1.047e+00,1.000e+00,1.000e+00,1.221e+01,6.046e-01
126000,3.038e+01,7.516e+02,4.462e+03,4.124e+03,5.139e+03,1.000e+00,2.557e-01,2.342e+01,6.115e-03,7.557e+00,5.589e-03,3.801e-01,1.315e+01,1.638e+01,7.000e+00,4.144e-02,7.516e+01,1.046e+00,1.000e+00,1.000e+00,1.221e+01,6.313e-01
129600,3.129e+01,7.957e+02,4.715e+03,4.382e+03,5.431e+03,1.000e+00,2.671e-01,2.342e+01,6.037e-03,7.280e+00,5.541e-03,3.801e-01,1.324e+01,1.665e+01,7.000e+00,4.211e-01,7.957e+01,1.045e+00,1.000e+00,1.000e+00,1.214e+01,6.676e-01
133200,3.201e+01,7.410e+02,4.381e+03,4.099e+03,5.048e+03,1.000e+00,2.526e-01,2.342e+01,5.928e-03,7.449e+00,5.483e-03,3.801e-01,1.335e+01,1.652e+01,6.000e+00,9.352e-01,7.410e+01,1.044e+00,1.000e+00,1.000e+00,1.203e+01,6.210e-01
136800,3.220e+01,8.311e+02,4.917e+03,4.642e+03,5.665e+03,1.000e+00,2.764e-01,2.342e+01,5.793e-03,6.884e+00,5.397e-03,3.801e-01,1.338e+01,1.694e+01,7.000e+00,7.298e-01,8.311e+01,1.044e+00,1.000e+00,1.000e+00,1.191e+01,6.971e-01
140400,3.220e+01,8.138e+02,4.809e+03,4.560e+03,5.541e+03,1.000e+00,2.717e-01,2.342e+01,5.724e-03,6.896e+00,5.360e-03,3.801e-01,1.344e+01,1.692e+01,7.000e+00,5.731e-01,8.138e+01,1.043e+00,1.000e+00,1.000e+00,1.184e+01,6.821e-01
144000,3.189e+01,7.840e+02,4.619e+03,4.364e+03,5.325e+03,1.000e+00,2.634e-01,2.342e+01,5.790e-03,7.112e+00,5.404e-03,3.801e-01,1.352e+01,1.687e+01,7.000e+00,2.969e-01,7.840e+01,1.042e+00,1.000e+00,1.000e+00,1.190e+01,6.557e-01
147600,3.026e+01,7.305e+02,4.292e+03,4.030e+03,4.950e+03,1.000e+00,2.491e-01,2.342e+01,5.888e-03,7.496e+00,5.469e-03,3.801e-01,1.358e+01,1.669e+01,6.000e+00,8.185e-01,7.305e+01,1.042e+00,1.000e+00,1.000e+00,1.199e+01,6.097e-01
151200,2.871e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.422e+01,5.966e-03,2.422e+01,5.966e-03,0.000e+00,1.361e+01,1.361e+01,1.000e+00,0.000e+00,0.000e+00,1.042e+00,1.000e+00,1.000e+00,1.235e+01,0.000e+00
